state,st_id,name,leaid,method,ccd_st_leaid,ccd_name,ccd_sy_end,author_check
TX,061914,LITTLE ELM ISD,4827720,st_leaid,061914,LITTLE ELM ISD,2024,
TX,062901,CUERO ISD,4815960,st_leaid,062901,CUERO ISD,2024,
TX,062902,NORDHEIM ISD,4832880,st_leaid,062902,NORDHEIM ISD,2024,
TX,062903,YOAKUM ISD,4846620,st_leaid,062903,YOAKUM ISD,2024,
TX,062904,YORKTOWN ISD,4846650,st_leaid,062904,YORKTOWN ISD,2024,
TX,062905,WESTHOFF ISD,4845240,st_leaid,062905,WESTHOFF ISD,2024,
TX,062906,MEYERSVILLE ISD,4830450,st_leaid,062906,MEYERSVILLE ISD,2024,
TX,063903,SPUR ISD,4800002,st_leaid,063903,SPUR ISD,2024,
TX,063906,PATTON SPRINGS ISD,4834380,st_leaid,063906,PATTON SPRINGS ISD,2024,
TX,064903,CARRIZO SPRINGS CISD,4812990,st_leaid,064903,CARRIZO SPRINGS CISD,2024,
TX,065901,CLARENDON ISD,4814160,st_leaid,065901,CLARENDON ISD,2024,
TX,065902,HEDLEY ISD,4822850,st_leaid,065902,HEDLEY ISD,2024,
TX,066005,RAMIREZ CSD,4836420,st_leaid,066005,RAMIREZ CSD,2024,
TX,066901,BENAVIDES ISD,4899130,st_leaid,066901,BENAVIDES ISD,2024,
TX,066902,SAN DIEGO ISD,4838820,st_leaid,066902,SAN DIEGO ISD,2024,
TX,066903,FREER ISD,4819820,st_leaid,066903,FREER ISD,2024,
TX,067902,CISCO ISD,4814070,st_leaid,067902,CISCO ISD,2024,
TX,067903,EASTLAND ISD,4817960,st_leaid,067903,EASTLAND ISD,2024,
TX,067904,GORMAN ISD,4821270,st_leaid,067904,GORMAN ISD,2024,
TX,067907,RANGER ISD,4836480,st_leaid,067907,RANGER ISD,2024,
TX,067908,RISING STAR ISD,4837230,st_leaid,067908,RISING STAR ISD,2024,
TX,068802,COMPASS ACADEMY CHARTER SCHOOL,4801417,st_leaid,068802,COMPASS ACADEMY CHARTER SCHOOL,2024,
TX,068803,UTPB STEM ACADEMY,4801443,st_leaid,068803,UTPB STEM ACADEMY,2024,
TX,068901,ECTOR COUNTY ISD,4818000,st_leaid,068901,ECTOR COUNTY ISD,2024,
TX,069901,ROCKSPRINGS ISD,4800003,st_leaid,069901,ROCKSPRINGS ISD,2024,
TX,069902,NUECES CANYON CISD,4833240,st_leaid,069902,NUECES CANYON CISD,2024,
TX,070801,WAXAHACHIE FAITH FAMILY ACADEMY,4800105,st_leaid,070801,FAITH FAMILY ACADEMY,2024,
TX,070901,AVALON ISD,4809030,st_leaid,070901,AVALON ISD,2024,
TX,070903,ENNIS ISD,4818540,st_leaid,070903,ENNIS ISD,2024,
TX,070905,FERRIS ISD,4819170,st_leaid,070905,FERRIS ISD,2024,
TX,070907,ITALY ISD,4824450,st_leaid,070907,ITALY ISD,2024,
TX,070908,MIDLOTHIAN ISD,4830600,st_leaid,070908,MIDLOTHIAN ISD,2024,
TX,070909,MILFORD ISD,4830780,st_leaid,070909,MILFORD ISD,2024,
TX,070910,PALMER ISD,4834110,st_leaid,070910,PALMER ISD,2024,
TX,070911,RED OAK ISD,4836660,st_leaid,070911,RED OAK ISD,2024,
TX,070912,WAXAHACHIE ISD,4844730,st_leaid,070912,WAXAHACHIE ISD,2024,
TX,070915,MAYPEARL ISD,4829580,st_leaid,070915,MAYPEARL ISD,2024,
TX,071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,4800037,st_leaid,071801,BURNHAM WOOD CHARTER SCHOOL DISTRICT,2024,
TX,071803,TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,4800106,st_leaid,071803,TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2024,
TX,071804,EL PASO ACADEMY,4800205,st_leaid,071804,EL PASO ACADEMY,2024,
TX,071806,HARMONY PUBLIC SCHOOLS - WEST TEXAS,4800272,st_leaid,071806,HARMONY PUBLIC SCHOOLS - WEST TEXAS,2024,
TX,071807,LA FE PREPARATORY SCHOOL,4800286,st_leaid,071807,LA FE PREPARATORY SCHOOL,2024,
TX,071809,VISTA DEL FUTURO CHARTER SCHOOL,4801394,st_leaid,071809,VISTA DEL FUTURO CHARTER SCHOOL,2024,
TX,071810,EL PASO LEADERSHIP ACADEMY,4801439,st_leaid,071810,EL PASO LEADERSHIP ACADEMY,2024,
TX,071901,CLINT ISD,4814430,st_leaid,071901,CLINT ISD,2024,
TX,071902,EL PASO ISD,4818300,st_leaid,071902,EL PASO ISD,2024,
TX,071903,FABENS ISD,4818900,st_leaid,071903,FABENS ISD,2024,
TX,071904,SAN ELIZARIO ISD,4838850,st_leaid,071904,SAN ELIZARIO ISD,2024,
TX,071905,YSLETA ISD,4846680,st_leaid,071905,YSLETA ISD,2024,
TX,071906,ANTHONY ISD,4808430,st_leaid,071906,ANTHONY ISD,2024,
TX,071907,CANUTILLO ISD,4812780,st_leaid,071907,CANUTILLO ISD,2024,
TX,071908,TORNILLO ISD,4842990,st_leaid,071908,TORNILLO ISD,2024,
TX,071909,SOCORRO ISD,4840710,st_leaid,071909,SOCORRO ISD,2024,
TX,072801,PREMIER HIGH SCHOOLS,4800207,st_leaid,072801,PREMIER HIGH SCHOOLS,2024,
TX,072802,ERATH EXCELS ACADEMY INC,4800159,st_leaid,072802,ERATH EXCELS ACADEMY INC,2024,
TX,072901,THREE WAY ISD,4842720,st_leaid,072901,THREE WAY ISD,2024,
TX,072902,DUBLIN ISD,4817580,st_leaid,072902,DUBLIN ISD,2024,
TX,072903,STEPHENVILLE ISD,4841520,st_leaid,072903,STEPHENVILLE ISD,2024,
TX,072904,BLUFF DALE ISD,4810620,st_leaid,072904,BLUFF DALE ISD,2024,
TX,072908,HUCKABAY ISD,4823760,st_leaid,072908,HUCKABAY ISD,2024,
TX,072909,LINGLEVILLE ISD,4827600,st_leaid,072909,LINGLEVILLE ISD,2024,
TX,072910,MORGAN MILL ISD,4831410,st_leaid,072910,MORGAN MILL ISD,2024,
TX,073901,CHILTON ISD,4813920,st_leaid,073901,CHILTON ISD,2024,
TX,073903,MARLIN ISD,4829130,st_leaid,073903,MARLIN ISD,2024,
TX,073904,WESTPHALIA ISD,4845330,st_leaid,073904,WESTPHALIA ISD,2024,
TX,073905,ROSEBUD-LOTT ISD,4837900,st_leaid,073905,ROSEBUD-LOTT ISD,2024,
TX,074903,BONHAM ISD,4810800,st_leaid,074903,BONHAM ISD,2024,
TX,074904,DODD CITY ISD,4817280,st_leaid,074904,DODD CITY ISD,2024,
TX,074905,ECTOR ISD,4818030,st_leaid,074905,ECTOR ISD,2024,
TX,074907,HONEY GROVE ISD,4823460,st_leaid,074907,HONEY GROVE ISD,2024,
TX,074909,LEONARD ISD,4827210,st_leaid,074909,LEONARD ISD,2024,
TX,074911,SAVOY ISD,4839450,st_leaid,074911,SAVOY ISD,2024,
TX,074912,TRENTON ISD,4843140,st_leaid,074912,TRENTON ISD,2024,
TX,074917,SAM RAYBURN ISD,4838640,st_leaid,074917,SAM RAYBURN ISD,2024,
TX,075901,FLATONIA ISD,4819280,st_leaid,075901,FLATONIA ISD,2024,
TX,075902,LA GRANGE ISD,4826100,st_leaid,075902,LA GRANGE ISD,2024,
TX,075903,SCHULENBURG ISD,4839540,st_leaid,075903,SCHULENBURG ISD,2024,
TX,075906,FAYETTEVILLE ISD,4819140,st_leaid,075906,FAYETTEVILLE ISD,2024,
TX,075908,ROUND TOP-CARMINE ISD,4838100,st_leaid,075908,ROUND TOP-CARMINE ISD,2024,
TX,076903,ROBY CISD,4837470,st_leaid,076903,ROBY CISD,2024,
TX,076904,ROTAN ISD,4838040,st_leaid,076904,ROTAN ISD,2024,
TX,077901,FLOYDADA COLLEGIATE ISD,4819440,st_leaid,077901,FLOYDADA COLLEGIATE ISD,2024,
TX,077902,LOCKNEY ISD,4827890,st_leaid,077902,LOCKNEY ISD,2024,
TX,078901,CROWELL ISD,4815870,st_leaid,078901,CROWELL ISD,2024,
TX,079901,LAMAR CISD,4826580,st_leaid,079901,LAMAR CISD,2024,
TX,079906,NEEDVILLE ISD,4832310,st_leaid,079906,NEEDVILLE ISD,2024,
TX,079907,FORT BEND ISD,4819650,st_leaid,079907,FORT BEND ISD,2024,
TX,079910,STAFFORD MSD,4841350,st_leaid,079910,STAFFORD MSD,2024,
TX,080901,MOUNT VERNON ISD,4831770,st_leaid,080901,MOUNT VERNON ISD,2024,
TX,081902,FAIRFIELD ISD,4818940,st_leaid,081902,FAIRFIELD ISD,2024,
TX,081904,TEAGUE ISD,4842300,st_leaid,081904,TEAGUE ISD,2024,
TX,081905,WORTHAM ISD,4846470,st_leaid,081905,WORTHAM ISD,2024,
TX,081906,DEW ISD,4816980,st_leaid,081906,DEW ISD,2024,
TX,082902,DILLEY ISD,4817100,st_leaid,082902,DILLEY ISD,2024,
TX,082903,PEARSALL ISD,4834470,st_leaid,082903,PEARSALL ISD,2024,
TX,083901,SEAGRAVES ISD,4839600,st_leaid,083901,SEAGRAVES ISD,2024,
TX,083902,LOOP ISD,4828140,st_leaid,083902,LOOP ISD,2024,
TX,083903,SEMINOLE ISD,4839750,st_leaid,083903,SEMINOLE ISD,2024,
TX,084802,ODYSSEY ACADEMY INC,4800108,st_leaid,084802,ODYSSEY ACADEMY INC,2024,
TX,084804,AMBASSADORS PREPARATORY ACADEMY,4800284,st_leaid,084804,AMBASSADORS PREPARATORY ACADEMY,2024,
TX,084901,DICKINSON ISD,4817070,st_leaid,084901,DICKINSON ISD,2024,
TX,084902,GALVESTON ISD,4820280,st_leaid,084902,GALVESTON ISD,2024,
TX,084903,HIGH ISLAND ISD,4823160,st_leaid,084903,HIGH ISLAND ISD,2024,
TX,084906,TEXAS CITY ISD,4842510,st_leaid,084906,TEXAS CITY ISD,2024,
TX,084908,HITCHCOCK ISD,4823310,st_leaid,084908,HITCHCOCK ISD,2024,
TX,084909,SANTA FE ISD,4839270,st_leaid,084909,SANTA FE ISD,2024,
TX,084910,CLEAR CREEK ISD,4814280,st_leaid,084910,CLEAR CREEK ISD,2024,
TX,084911,FRIENDSWOOD ISD,4819950,st_leaid,084911,FRIENDSWOOD ISD,2024,
TX,085902,POST ISD,4835490,st_leaid,085902,POST ISD,2024,
TX,085903,SOUTHLAND ISD,4840890,st_leaid,085903,SOUTHLAND ISD,2024,
TX,086024,DOSS CONSOLIDATED CSD,4817400,st_leaid,086024,DOSS CONSOLIDATED CSD,2024,
TX,086901,FREDERICKSBURG ISD,4819840,st_leaid,086901,FREDERICKSBURG ISD,2024,
TX,086902,HARPER ISD,4822590,st_leaid,086902,HARPER ISD,2024,
TX,087901,GLASSCOCK COUNTY ISD,4820790,st_leaid,087901,GLASSCOCK COUNTY ISD,2024,
TX,088902,GOLIAD ISD,4821030,st_leaid,088902,GOLIAD ISD,2024,
TX,089901,GONZALES ISD,4821060,st_leaid,089901,GONZALES ISD,2024,
TX,089903,NIXON-SMILEY CISD,4832740,st_leaid,089903,NIXON-SMILEY CISD,2024,
TX,089905,WAELDER ISD,4844310,st_leaid,089905,WAELDER ISD,2024,
TX,090902,LEFORS ISD,4827090,st_leaid,090902,LEFORS ISD,2024,
TX,090903,MCLEAN ISD,4829880,st_leaid,090903,MCLEAN ISD,2024,
TX,090904,PAMPA ISD,4834170,st_leaid,090904,PAMPA ISD,2024,
TX,090905,GRANDVIEW-HOPKINS ISD,4821560,st_leaid,090905,GRANDVIEW-HOPKINS ISD,2024,
TX,091901,BELLS ISD,4809780,st_leaid,091901,BELLS ISD,2024,
TX,091902,COLLINSVILLE ISD,4814580,st_leaid,091902,COLLINSVILLE ISD,2024,
TX,091903,DENISON ISD,4816710,st_leaid,091903,DENISON ISD,2024,
TX,091905,HOWE ISD,4823670,st_leaid,091905,HOWE ISD,2024,
TX,091906,SHERMAN ISD,4840080,st_leaid,091906,SHERMAN ISD,2024,
TX,091907,TIOGA ISD,4842870,st_leaid,091907,TIOGA ISD,2024,
TX,091908,VAN ALSTYNE ISD,4843890,st_leaid,091908,VAN ALSTYNE ISD,2024,
TX,091909,WHITESBORO ISD,4845630,st_leaid,091909,WHITESBORO ISD,2024,
TX,091910,WHITEWRIGHT ISD,4845670,st_leaid,091910,WHITEWRIGHT ISD,2024,
TX,091913,POTTSBORO ISD,4835580,st_leaid,091913,POTTSBORO ISD,2024,
TX,091914,S AND S CISD,4838400,st_leaid,091914,S AND S CISD,2024,
TX,091917,GUNTER ISD,4821960,st_leaid,091917,GUNTER ISD,2024,
TX,091918,TOM BEAN ISD,4842930,st_leaid,091918,TOM BEAN ISD,2024,
TX,092801,EAST TEXAS CHARTER SCHOOLS,4800109,st_leaid,092801,EAST TEXAS CHARTER SCHOOLS,2024,
TX,092901,GLADEWATER ISD,4820760,st_leaid,092901,GLADEWATER ISD,2024,
TX,092902,KILGORE ISD,4825620,st_leaid,092902,KILGORE ISD,2024,
TX,092903,LONGVIEW ISD,4828110,st_leaid,092903,LONGVIEW ISD,2024,
TX,092904,PINE TREE ISD,4834980,st_leaid,092904,PINE TREE ISD,2024,
TX,092906,SABINE ISD,4838460,st_leaid,092906,SABINE ISD,2024,
TX,092907,SPRING HILL ISD,4841190,st_leaid,092907,SPRING HILL ISD,2024,
TX,092908,WHITE OAK ISD,4845480,st_leaid,092908,WHITE OAK ISD,2024,
TX,093901,ANDERSON-SHIRO CISD,4808230,st_leaid,093901,ANDERSON-SHIRO CISD,2024,
TX,093903,IOLA ISD,4824240,st_leaid,093903,IOLA ISD,2024,
TX,093904,NAVASOTA ISD,4832190,st_leaid,093904,NAVASOTA ISD,2024,
TX,093905,RICHARDS ISD,4836990,st_leaid,093905,RICHARDS ISD,2024,
TX,094901,SEGUIN ISD,4839690,st_leaid,094901,SEGUIN ISD,2024,
TX,094902,SCHERTZ-CIBOLO-U CITY ISD,4839480,st_leaid,094902,SCHERTZ-CIBOLO-U CITY ISD,2024,
TX,094903,NAVARRO ISD,4832160,st_leaid,094903,NAVARRO ISD,2024,
TX,094904,MARION ISD,4829100,st_leaid,094904,MARION ISD,2024,
TX,095901,ABERNATHY ISD,4807410,st_leaid,095901,ABERNATHY ISD,2024,
TX,095902,COTTON CENTER ISD,4815360,st_leaid,095902,COTTON CENTER ISD,2024,
TX,095903,HALE CENTER ISD,4822050,st_leaid,095903,HALE CENTER ISD,2024,
TX,095904,PETERSBURG ISD,4834680,st_leaid,095904,PETERSBURG ISD,2024,
TX,095905,PLAINVIEW ISD,4835070,st_leaid,095905,PLAINVIEW ISD,2024,
TX,096904,MEMPHIS ISD,4830180,st_leaid,096904,MEMPHIS ISD,2024,
TX,096905,TURKEY-QUITAQUE ISD,4843400,st_leaid,096905,TURKEY-QUITAQUE ISD,2024,
TX,097902,HAMILTON ISD,4822230,st_leaid,097902,HAMILTON ISD,2024,
TX,097903,HICO ISD,4823070,st_leaid,097903,HICO ISD,2024,
TX,098901,GRUVER ISD,4821930,st_leaid,098901,GRUVER ISD,2024,
TX,098903,PRINGLE-MORSE CISD,4835890,st_leaid,098903,PRINGLE-MORSE CISD,2024,
TX,098904,SPEARMAN ISD,4841010,st_leaid,098904,SPEARMAN ISD,2024,
TX,099902,CHILLICOTHE ISD,4813890,st_leaid,099902,CHILLICOTHE ISD,2024,
TX,099903,QUANAH ISD,4836180,st_leaid,099903,QUANAH ISD,2024,
TX,100903,KOUNTZE ISD,4825920,st_leaid,100903,KOUNTZE ISD,2024,
TX,100904,SILSBEE ISD,4840230,st_leaid,100904,SILSBEE ISD,2024,
TX,100905,HARDIN-JEFFERSON ISD,4822410,st_leaid,100905,HARDIN-JEFFERSON ISD,2024,
TX,100907,LUMBERTON ISD,4813530,st_leaid,100907,LUMBERTON ISD,2024,
TX,100908,WEST HARDIN COUNTY CISD,4845000,st_leaid,100908,WEST HARDIN COUNTY CISD,2024,
TX,101802,SER-NINOS CHARTER SCHOOL,4800018,st_leaid,101802,SER-NINOS CHARTER SCHOOL,2024,
TX,101803,ARISTOI CLASSICAL ACADEMY,4800019,st_leaid,101803,ARISTOI CLASSICAL ACADEMY,2024,
TX,101804,GEORGE I SANCHEZ CHARTER,4800020,st_leaid,101804,GEORGE I SANCHEZ CHARTER,2024,
TX,101806,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,4800022,st_leaid,101806,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2024,
TX,101810,ACADEMY OF ACCELERATED LEARNING INC,4800032,st_leaid,101810,ACADEMY OF ACCELERATED LEARNING INC,2024,
TX,101811,EXCEL ACADEMY,4800049,st_leaid,101811,EXCEL ACADEMY,2024,
TX,101814,THE VARNETT PUBLIC SCHOOL,4800073,st_leaid,101814,THE VARNETT PUBLIC SCHOOL,2024,
TX,101815,ALIEF MONTESSORI COMMUNITY SCHOOL,4800035,st_leaid,101815,ALIEF MONTESSORI COMMUNITY SCHOOL,2024,
TX,101819,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,4800113,st_leaid,101819,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2024,
TX,101821,HOUSTON HEIGHTS HIGH SCHOOL,4800115,st_leaid,101821,HOUSTON HEIGHTS HIGH SCHOOL,2024,
TX,101828,HOUSTON GATEWAY ACADEMY INC,4800118,st_leaid,101828,HOUSTON GATEWAY ACADEMY INC,2024,
TX,101837,CALVIN NELMS CHARTER SCHOOLS,4800124,st_leaid,101837,CALVIN NELMS CHARTER SCHOOLS,2024,
TX,101838,SOUTHWEST SCHOOL,4800125,st_leaid,101838,SOUTHWEST PUBLIC SCHOOLS,2024,
TX,101840,TWO DIMENSIONS PREPARATORY ACADEMY,4800069,st_leaid,101840,TWO DIMENSIONS PREPARATORY ACADEMY,2024,
TX,101842,COMQUEST ACADEMY,4800127,st_leaid,101842,COMQUEST ACADEMY,2024,
TX,101845,YES PREP PUBLIC SCHOOLS INC,4800209,st_leaid,101845,YES PREP PUBLIC SCHOOLS INC,2024,
TX,101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,4800210,st_leaid,101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,2024,
TX,101847,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,4800190,st_leaid,101847,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2024,
TX,101849,ACCELERATED INTERMEDIATE ACADEMY,4800192,st_leaid,101849,ACCELERATED INTERMEDIATE ACADEMY,2024,
TX,101853,PROMISE COMMUNITY SCHOOL,4800240,st_leaid,101853,BAKERRIPLEY COMMUNITY SCHOOLS,2024,
TX,101855,MEYERPARK ELEMENTARY,4800262,st_leaid,101855,MEYERPARK CHARTER,2024,
TX,101856,DRAW ACADEMY,4800263,st_leaid,101856,DRAW ACADEMY,2024,
TX,101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,4800274,st_leaid,101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,2024,
TX,101859,STEP CHARTER SCHOOL,4800275,st_leaid,101859,STEP CHARTER SCHOOL,2024,
TX,101861,THE RHODES SCHOOL FOR PERFORMING ARTS,4800283,st_leaid,101861,THE RHODES SCHOOL FOR PERFORMING ARTS,2024,
TX,101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,4801405,st_leaid,101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,2024,
TX,101864,THE LAWSON ACADEMY,4801418,st_leaid,101864,THE LAWSON ACADEMY,2024,
TX,101868,THE PRO-VISION ACADEMY,4801434,st_leaid,101868,THE PRO-VISION ACADEMY,2024,
TX,101870,BETA ACADEMY,4801446,st_leaid,101870,BETA ACADEMY,2024,
TX,101871,A+ UNLIMITED POTENTIAL,4801453,st_leaid,101871,A+ UNLIMITED POTENTIAL,2024,
TX,101872,ETOILE ACADEMY CHARTER SCHOOL,4801460,st_leaid,101872,ETOILE ACADEMY CHARTER SCHOOL,2024,
TX,101873,YELLOWSTONE COLLEGE PREPARATORY,4801463,st_leaid,101873,YELLOWSTONE COLLEGE PREPARATORY,2024,
TX,101874,LEGACY SCHOOL OF SPORT SCIENCES,4801459,st_leaid,101874,LEGACY SCHOOL OF SPORT SCIENCES,2024,
TX,101875,BLOOM ACADEMY CHARTER SCHOOL,4801466,st_leaid,101875,BLOOM ACADEMY CHARTER SCHOOL,2024,
TX,101876,REVE PREPARATORY CHARTER SCHOOL,4801465,st_leaid,101876,REVE PREPARATORY CHARTER SCHOOL,2024,
TX,101877,ELEVATE COLLEGIATE CHARTER SCHOOL,4801470,st_leaid,101877,ELEVATE COLLEGIATE CHARTER SCHOOL,2024,
TX,101878,HOUSTON CLASSICAL CHARTER SCHOOL,4801469,st_leaid,101878,HOUSTON CLASSICAL CHARTER SCHOOL,2024,
TX,101881,UP EXCELLENCE ACADEMY,4899135,st_leaid,101881,UP EXCELLENCE ACADEMY,2024,
TX,101902,ALDINE ISD,4807710,st_leaid,101902,ALDINE ISD,2024,
TX,101903,ALIEF ISD,4807830,st_leaid,101903,ALIEF ISD,2024,
TX,101905,CHANNELVIEW ISD,4813590,st_leaid,101905,CHANNELVIEW ISD,2024,
TX,101906,CROSBY ISD,4815750,st_leaid,101906,CROSBY ISD,2024,
TX,101907,CYPRESS-FAIRBANKS ISD,4816110,st_leaid,101907,CYPRESS-FAIRBANKS ISD,2024,
TX,101908,DEER PARK ISD,4816530,st_leaid,101908,DEER PARK ISD,2024,
TX,101910,GALENA PARK ISD,4820250,st_leaid,101910,GALENA PARK ISD,2024,
TX,101911,GOOSE CREEK CISD,4821150,st_leaid,101911,GOOSE CREEK CISD,2024,
TX,101912,HOUSTON ISD,4823640,st_leaid,101912,HOUSTON ISD,2024,
TX,101913,HUMBLE ISD,4823910,st_leaid,101913,HUMBLE ISD,2024,
TX,101914,KATY ISD,4825170,st_leaid,101914,KATY ISD,2024,
TX,101915,KLEIN ISD,4825740,st_leaid,101915,KLEIN ISD,2024,
TX,101916,LA PORTE ISD,4826190,st_leaid,101916,LA PORTE ISD,2024,
TX,101917,PASADENA ISD,4834320,st_leaid,101917,PASADENA ISD,2024,
TX,101919,SPRING ISD,4841220,st_leaid,101919,SPRING ISD,2024,
TX,101920,SPRING BRANCH ISD,4841100,st_leaid,101920,SPRING BRANCH ISD,2024,
TX,101921,TOMBALL ISD,4842960,st_leaid,101921,TOMBALL ISD,2024,
TX,101924,SHELDON ISD,4839990,st_leaid,101924,SHELDON ISD,2024,
TX,101925,HUFFMAN ISD,4823820,st_leaid,101925,HUFFMAN ISD,2024,
TX,102901,KARNACK ISD,4825110,st_leaid,102901,KARNACK ISD,2024,
TX,102902,MARSHALL ISD,4829160,st_leaid,102902,MARSHALL ISD,2024,
TX,102903,WASKOM ISD,4844670,st_leaid,102903,WASKOM ISD,2024,
TX,102904,HALLSVILLE ISD,4822170,st_leaid,102904,HALLSVILLE ISD,2024,
TX,102905,HARLETON ISD,4822500,st_leaid,102905,HARLETON ISD,2024,
TX,102906,ELYSIAN FIELDS ISD,4818480,st_leaid,102906,ELYSIAN FIELDS ISD,2024,
TX,103901,CHANNING ISD,4813620,st_leaid,103901,CHANNING ISD,2024,
TX,103902,HARTLEY ISD,4822680,st_leaid,103902,HARTLEY ISD,2024,
TX,104901,HASKELL CISD,4822740,st_leaid,104901,HASKELL CISD,2024,
TX,104903,RULE ISD,4838280,st_leaid,104903,RULE ISD,2024,
TX,104907,PAINT CREEK ISD,4833960,st_leaid,104907,PAINT CREEK ISD,2024,
TX,105801,KATHERINE ANNE PORTER SCHOOL,4800132,st_leaid,105801,KATHERINE ANNE PORTER SCHOOL,2024,
TX,105802,TEXAS PREPARATORY SCHOOL,4800194,st_leaid,105802,TEXAS PREPARATORY SCHOOL,2024,
TX,105803,KI CHARTER ACADEMY,4801447,st_leaid,105803,KI CHARTER,2024,
TX,105804,DORAL ACADEMY OF TEXAS,4801474,st_leaid,105804,DORAL ACADEMY OF TEXAS,2024,
TX,105902,SAN MARCOS CISD,4838970,st_leaid,105902,SAN MARCOS CISD,2024,
TX,105904,DRIPPING SPRINGS ISD,4800008,st_leaid,105904,DRIPPING SPRINGS ISD,2024,
TX,105905,WIMBERLEY ISD,4800009,st_leaid,105905,WIMBERLEY ISD,2024,
TX,105906,HAYS CISD,4800010,st_leaid,105906,HAYS CISD,2024,
TX,106901,CANADIAN ISD,4812700,st_leaid,106901,CANADIAN ISD,2024,
TX,107901,ATHENS ISD,4808870,st_leaid,107901,ATHENS ISD,2024,
TX,107902,BROWNSBORO ISD,4811640,st_leaid,107902,BROWNSBORO ISD,2024,
TX,107904,CROSS ROADS ISD,4815840,st_leaid,107904,CROSS ROADS ISD,2024,
TX,107905,EUSTACE ISD,4818720,st_leaid,107905,EUSTACE ISD,2024,
TX,107906,MALAKOFF ISD,4828780,st_leaid,107906,MALAKOFF ISD,2024,
TX,107907,TRINIDAD ISD,4843170,st_leaid,107907,TRINIDAD ISD,2024,
TX,107908,MURCHISON ISD,4832010,st_leaid,107908,MURCHISON ISD,2024,
TX,107910,LAPOYNOR ISD,4826220,st_leaid,107910,LAPOYNOR ISD,2024,
TX,108802,HORIZON MONTESSORI PUBLIC SCHOOLS,4800065,st_leaid,108802,HORIZON MONTESSORI PUBLIC SCHOOLS,2024,
TX,108804,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,4800133,st_leaid,108804,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2024,
TX,108807,IDEA PUBLIC SCHOOLS,4800211,st_leaid,108807,IDEA PUBLIC SCHOOLS,2024,
TX,108808,VANGUARD ACADEMY,4800195,st_leaid,108808,VANGUARD ACADEMY,2024,
TX,108809,EXCELLENCE IN LEADERSHIP ACADEMY,4801433,st_leaid,108809,EXCELLENCE IN LEADERSHIP ACADEMY,2024,
TX,108810,BRILLANTE ACADEMY,4801475,st_leaid,108810,BRILLANTE ACADEMY,2024,
TX,108902,DONNA ISD,4817390,st_leaid,108902,DONNA ISD,2024,
TX,108903,EDCOUCH-ELSA ISD,4818060,st_leaid,108903,EDCOUCH-ELSA ISD,2024,
TX,108904,EDINBURG CISD,4818180,st_leaid,108904,EDINBURG CISD,2024,
TX,108905,HIDALGO ISD,4823100,st_leaid,108905,HIDALGO ISD,2024,
TX,108906,MCALLEN ISD,4829670,st_leaid,108906,MCALLEN ISD,2024,
TX,108907,MERCEDES ISD,4830250,st_leaid,108907,MERCEDES ISD,2024,
TX,108908,MISSION CISD,4831040,st_leaid,108908,MISSION CISD,2024,
TX,108909,PHARR-SAN JUAN-ALAMO ISD,4834860,st_leaid,108909,PHARR-SAN JUAN-ALAMO ISD,2024,
TX,108910,PROGRESO ISD,4835910,st_leaid,108910,PROGRESO ISD,2024,
TX,108911,SHARYLAND ISD,4839930,st_leaid,108911,SHARYLAND ISD,2024,
TX,108912,LA JOYA ISD,4826130,st_leaid,108912,LA JOYA ISD,2024,
TX,108913,WESLACO ISD,4844960,st_leaid,108913,WESLACO ISD,2024,
TX,108914,LA VILLA ISD,4826340,st_leaid,108914,LA VILLA ISD,2024,
TX,108915,MONTE ALTO ISD,4831230,st_leaid,108915,MONTE ALTO ISD,2024,
TX,108916,VALLEY VIEW ISD,4843800,st_leaid,108916,VALLEY VIEW ISD,2024,
TX,109901,ABBOTT ISD,4807380,st_leaid,109901,ABBOTT ISD,2024,
TX,109902,BYNUM ISD,4812360,st_leaid,109902,BYNUM ISD,2024,
TX,109903,COVINGTON ISD,4815480,st_leaid,109903,COVINGTON ISD,2024,
TX,109904,HILLSBORO ISD,4823280,st_leaid,109904,HILLSBORO ISD,2024,
TX,109905,HUBBARD ISD,4823730,st_leaid,109905,HUBBARD ISD,2024,
TX,109907,ITASCA ISD,4824480,st_leaid,109907,ITASCA ISD,2024,
